37.11, 141.04
16.72, 69.27
37.12, 212.63
16.73, 67.33
16.74, 67.51
37.14, 152.04
16.75, 68.42
37.15, 135.29
16.76, 66.62
37.16, 131.45
51.57, 318.89
16.77, 66.31
37.17, 168.05
16.78, 68.12
37.18, 146.54
116.10, 12.81
16.79, 68.37
37.19, 222.65
77.20, 371.86
3.81, 22.24
77.50, 226.42
3.82, 22.28
47.74, 289.25
3.83, 22.37
47.75, 193.92
3.84, 22.21
47.76, 203.30
3.85, 22.26
3.86, 22.62
20.61, 72.28
3.87, 22.46
47.79, 189.54
20.62, 73.29
3.88, 22.49
20.63, 71.04
3.89, 22.41
20.64, 73.44
20.65, 71.90
20.66, 71.79
20.67, 70.63
20.68, 70.24
20.69, 71.51
16.81, 69.06
37.21, 137.47
16.82, 67.34
10.01, 44.12
37.22, 175.85
16.83, 67.07
10.02, 44.21
16.84, 67.94
10.03, 44.65
37.23, 141.81
51.65, 197.06
16.85, 67.84
10.04, 44.29
51.66, 141.80
37.25, 35.47
16.86, 66.64
10.05, 44.90
37.26, 66.36
16.87, 67.63
10.06, 44.61
16.88, 68.76
10.07, 45.83
16.89, 68.67
10.08, 44.86
10.09, 43.94
37.29, 145.98
41.01, 153.30
3.91, 22.64
41.02, 168.80
3.92, 22.62
47.84, 226.10
3.93, 22.60
41.04, 160.38
3.94, 22.40
3.95, 22.79
41.06, 136.92
68.26, 175.04
47.87, 256.92
3.96, 22.63
3.97, 22.85
20.71, 70.69
41.08, 203.80
3.98, 22.69
20.72, 71.02
41.09, 158.73
3.99, 22.57
20.73, 71.00
20.74, 69.69
20.75, 71.30
20.76, 72.46
25.00, 86.85
20.77, 71.16
25.10, 87.48
20.78, 71.78
25.20, 84.73
20.79, 75.05
25.30, 86.83
25.40, 91.55
25.50, 84.06
25.60, 89.10
25.70, 94.35
25.80, 85.74
25.90, 87.96
16.91, 67.87
10.11, 44.94
37.31, 175.80
16.92, 67.60
51.73, 152.30
10.12, 44.53
16.93, 67.99
109.45, 307.70
51.74, 234.04
37.33, 137.54
10.13, 44.31
16.94, 68.88
37.34, 146.13
10.14, 43.70
16.95, 68.14
37.35, 145.44
10.15, 44.75
16.96, 67.97
37.36, 172.85
10.16, 44.19
16.97, 68.00
37.37, 241.92
10.17, 45.22
16.98, 68.94
10.18, 45.20
37.38, 177.07
16.99, 69.23
10.19, 44.09
37.39, 140.49
47.95, 202.92
41.15, 136.06
47.98, 228.70
20.81, 70.59
41.18, 209.20
20.82, 72.40
20.83, 70.50
20.84, 71.93
20.85, 72.77
20.86, 71.92
20.87, 72.90
20.88, 69.87
20.89, 71.09
123.84, 250.80
72.15, 388.80
109.51, 265.30
10.21, 44.58
37.42, 0.00
10.22, 44.67
37.43, 162.90
51.84, 287.30
10.23, 44.82
37.44, 130.67
10.24, 45.35
37.45, 167.30
10.25, 44.42
37.46, 155.74
10.26, 44.92
51.88, 210.42
37.47, 125.17
10.27, 44.95
37.48, 149.99
10.28, 45.15
37.49, 148.04
10.29, 44.86
41.23, 195.55
41.24, 112.30
41.25, 173.80
41.26, 169.75
20.91, 68.59
20.92, 73.74
20.93, 72.27
20.94, 73.43
20.95, 70.91
20.96, 70.83
20.97, 73.13
20.98, 69.43
20.99, 71.57
64.10, 267.86
64.40, 250.30
64.70, 219.64
10.31, 45.30
37.52, 168.40
12.00, 48.19
10.32, 45.55
51.94, 232.80
37.53, 181.76
12.10, 48.79
10.33, 45.10
37.54, 104.30
51.95, 261.92
12.20, 48.95
10.34, 44.08
51.96, 138.30
12.30, 50.09
10.35, 45.23
51.97, 150.30
37.56, 160.54
12.40, 49.42
10.36, 45.35
37.57, 124.44
12.50, 49.99
10.37, 45.28
37.58, 123.98
12.60, 49.94
10.38, 45.41
37.59, 258.36
12.70, 51.13
10.39, 45.16
12.80, 51.27
12.90, 51.87
41.33, 233.90
41.35, 195.10
41.37, 252.30
41.38, 210.65
27.01, 93.26
27.02, 87.97
27.03, 81.75
27.04, 80.16
27.05, 92.03
27.06, 80.84
27.07, 94.95
27.08, 89.29
27.09, 78.80
37.61, 159.35
10.41, 45.16
58.01, 332.05
10.42, 45.53
37.63, 132.82
10.43, 45.70
37.64, 142.54
10.44, 46.12
10.45, 45.34
37.65, 154.03
37.66, 209.48
10.46, 45.70
58.05, 213.04
58.06, 210.80
10.47, 46.00
37.67, 200.90
58.07, 287.54
37.68, 143.54
10.48, 46.83
37.69, 158.92
10.49, 45.92
41.42, 385.80
41.43, 164.30
41.44, 125.80
41.45, 271.92
41.48, 238.10
27.11, 90.49
27.12, 90.72
27.13, 85.92
27.14, 85.90
27.15, 85.38
27.16, 95.36
27.17, 91.40
27.18, 77.44
27.19, 88.43
3.00, 19.56
3.10, 19.92
3.20, 20.25
3.30, 20.64
3.40, 20.89
3.50, 21.24
3.60, 21.66
3.70, 21.91
3.80, 22.28
3.90, 22.53
10.51, 45.00
37.72, 132.32
10.52, 45.35
37.73, 137.35
10.53, 46.01
37.74, 117.80
10.54, 46.44
37.75, 166.46
10.55, 45.89
58.15, 255.65
37.76, 263.50
10.56, 46.11
51.00, 220.36
37.77, 177.80
10.57, 46.83
37.78, 150.04
51.10, 203.29
10.58, 46.25
37.79, 174.05
58.18, 268.25
10.59, 45.66
51.20, 135.86
58.19, 102.80
51.30, 293.38
51.40, 292.50
51.50, 312.30
51.60, 295.35
51.80, 248.80
51.90, 269.27
41.52, 284.42
41.53, 264.80
41.55, 203.80
41.58, 324.05
41.59, 134.04
27.21, 87.27
27.22, 100.13
27.23, 89.70
27.24, 88.31
27.25, 93.37
27.26, 89.72
27.27, 86.64
27.28, 85.13
27.29, 93.94
37.81, 100.30
10.61, 46.04
37.82, 162.92
31.01, 107.38
10.62, 46.06
37.83, 145.92
31.02, 104.73
10.63, 46.22
31.03, 86.74
58.23, 328.56
37.84, 217.17
10.64, 46.70
37.85, 190.92
31.04, 129.99
10.65, 46.02
31.05, 122.37
37.86, 113.04
10.66, 45.77
37.87, 120.04
31.06, 88.80
10.67, 46.22
31.07, 97.54
10.68, 46.93
31.08, 130.59
10.69, 45.59
31.09, 103.94
90.20, 444.30
90.50, 480.30
41.61, 142.40
41.63, 187.75
41.67, 179.42
27.31, 87.47
41.69, 141.54
27.32, 117.80
27.33, 86.17
27.34, 98.11
27.35, 95.43
27.36, 104.18
27.37, 87.84
27.38, 94.34
27.39, 88.30
93.05, 459.30
10.71, 45.65
10.72, 45.20
37.92, 156.75
31.11, 123.77
31.12, 104.73
37.93, 157.23
10.73, 45.89
31.13, 171.65
37.94, 166.70
10.74, 45.99
37.95, 166.92
31.14, 119.88
10.75, 46.33
37.96, 114.54
58.35, 240.80
31.15, 116.29
10.76, 46.66
31.16, 95.86
10.77, 45.71
37.98, 177.30
31.17, 128.10
10.78, 46.71
10.79, 45.79
31.18, 131.87
69.40, 132.90
17.00, 69.43
17.10, 69.48
17.20, 69.30
41.71, 202.48
17.30, 69.25
17.40, 69.73
17.50, 69.54
17.60, 69.53
17.70, 69.72
68.96, 303.96
17.80, 69.61
17.90, 69.53
41.78, 195.36
27.41, 84.39
27.42, 90.96
27.43, 84.48
27.44, 86.05
27.45, 97.68
27.46, 108.18
27.47, 96.65
27.48, 99.17
27.49, 98.20
72.77, 342.80
10.81, 45.89
10.82, 46.10
31.21, 120.37
10.83, 46.00
31.22, 134.35
31.23, 110.24
10.84, 46.21
58.44, 238.58
31.24, 106.59
10.85, 46.54
31.25, 117.49
10.86, 45.73
31.26, 123.64
10.87, 45.82
10.88, 45.74
31.27, 109.38
31.28, 143.02
10.89, 46.80
31.29, 109.23
41.83, 50.30
62.22, 264.36
41.86, 205.30
41.88, 152.42
27.51, 98.65
27.52, 78.91
27.53, 88.69
27.54, 88.44
27.55, 96.09
27.56, 126.16
27.57, 86.31
27.58, 92.01
27.59, 89.22
10.91, 46.61
31.31, 115.36
10.92, 46.05
31.32, 123.60
10.93, 45.18
31.33, 105.40
58.53, 250.00
10.94, 46.40
10.95, 46.02
31.34, 159.38
31.35, 121.42
10.96, 46.77
10.97, 44.98
31.36, 122.07
58.57, 283.04
31.37, 149.76
10.98, 46.75
31.38, 97.30
10.99, 45.74
8.00, 36.97
31.39, 95.79
17.01, 69.74
8.10, 37.43
17.02, 69.25
8.20, 37.98
17.03, 69.01
8.30, 38.43
17.04, 68.52
8.40, 39.32
17.05, 68.60
8.50, 39.20
17.06, 69.26
8.60, 39.87
17.07, 68.86
8.70, 39.84
17.08, 68.74
8.80, 40.41
17.09, 70.11
8.90, 40.49
41.91, 237.96
41.92, 168.92
41.93, 111.30
56.00, 256.42
56.10, 166.73
4.01, 22.95
62.34, 303.30
4.02, 22.88
41.96, 150.98
4.03, 22.81
41.97, 286.42
62.36, 170.42
4.04, 22.95
56.50, 227.84
41.98, 157.42
4.05, 23.16
27.61, 95.87
4.06, 22.82
56.70, 231.67
27.62, 86.41
4.07, 23.01
56.80, 225.30
27.63, 85.43
4.08, 23.11
27.64, 92.69
4.09, 23.05
27.65, 92.19
27.66, 99.90
27.67, 91.22
27.68, 93.83
27.69, 81.20
31.41, 107.67
58.62, 208.56
31.42, 120.91
31.43, 101.09
31.44, 127.64
31.45, 130.17
31.46, 99.42
31.47, 124.42
58.68, 168.36
31.48, 199.78
31.49, 113.57
17.11, 67.95
17.12, 68.48
17.13, 69.93
17.14, 69.74
17.15, 69.49
17.16, 68.58
17.17, 69.24
17.18, 68.71
17.19, 69.42
4.11, 23.18
4.12, 23.20
4.13, 22.92
4.14, 23.25
4.15, 23.33
4.16, 23.15
27.71, 98.57
27.72, 86.75
4.17, 23.55
4.18, 23.38
27.73, 85.86
27.74, 92.64
4.19, 23.47
27.75, 83.83
48.15, 300.96
27.76, 95.85
27.77, 88.68
27.78, 89.68
27.79, 78.65
31.51, 107.65
31.52, 113.40
31.53, 142.15
31.54, 128.68
31.55, 105.28
31.56, 111.77
31.57, 145.31
31.58, 115.24
31.59, 147.78
17.21, 68.24
17.22, 69.49
17.23, 69.42
17.24, 70.18
17.25, 69.24
17.26, 68.95
17.27, 69.38
17.28, 69.74
17.29, 70.33
4.21, 23.61
4.22, 23.58
4.23, 23.85
4.24, 23.58
4.25, 23.60
4.26, 23.39
27.81, 98.39
48.21, 240.96
4.27, 23.59
27.82, 80.71
21.01, 70.75
4.28, 23.49
27.83, 101.97
21.02, 71.23
4.29, 23.96
27.84, 94.58
21.03, 71.65
27.85, 75.51
21.04, 70.62
48.25, 255.30
27.86, 84.67
21.05, 71.26
27.87, 108.87
21.06, 68.80
27.88, 83.37
21.07, 72.59
27.89, 87.14
21.08, 71.01
21.09, 71.49
43.00, 195.70
43.10, 199.92
43.20, 184.89
43.30, 141.30
43.40, 225.21
43.50, 249.04
43.60, 210.68
43.70, 176.54
43.80, 154.48
43.90, 206.92
31.61, 116.44
58.83, 102.80
31.63, 108.76
31.64, 119.51
31.65, 128.54
31.67, 149.40
31.68, 144.44
31.69, 115.41
17.31, 69.23
17.32, 70.72
17.33, 69.56
17.34, 69.11
17.35, 69.02
17.36, 70.30
17.37, 68.74
17.38, 70.54
17.39, 69.71
89.83, 398.04
4.31, 23.49
4.32, 23.66
4.33, 23.84
4.34, 23.74
4.35, 23.72
27.91, 99.40
4.36, 24.05
4.37, 23.89
27.92, 95.32
21.11, 70.25
4.38, 23.98
27.93, 93.23
21.12, 71.03
27.94, 96.47
4.39, 23.82
21.13, 72.35
27.95, 80.76
21.14, 72.98
48.35, 182.67
27.96, 83.61
21.15, 71.21
48.36, 287.69
27.97, 93.73
21.16, 71.34
27.98, 104.13
21.17, 74.58
27.99, 89.42
21.18, 71.06
21.19, 72.22
31.71, 155.37
31.72, 151.78
82.00, 420.54
31.73, 123.48
58.94, 310.94
31.74, 90.36
31.75, 131.04
31.76, 158.37
82.40, 399.04
52.16, 163.80
31.77, 157.63
52.17, 230.80
82.50, 624.32
31.78, 126.11
31.79, 135.01
17.41, 69.54
17.42, 69.77
17.43, 70.90
17.44, 70.79
17.45, 69.09
17.46, 70.36
17.47, 69.11
17.48, 70.09
17.49, 70.16
4.41, 24.27
4.42, 23.78
4.43, 23.82
4.44, 24.05
4.45, 24.14
4.46, 24.45
21.21, 70.61
4.47, 24.12
21.22, 72.08
48.42, 301.20
4.48, 24.29
21.23, 71.47
4.49, 24.31
21.24, 72.23
48.45, 172.73
21.25, 70.73
21.26, 71.20
21.27, 72.69
21.28, 71.69
21.29, 73.45
31.81, 141.59
31.82, 164.83
31.83, 113.11
31.84, 141.16
31.85, 104.52
31.86, 132.19
52.26, 140.30
31.87, 111.51
31.88, 123.43
31.89, 79.65
17.51, 70.37
17.52, 69.61
17.53, 69.65
17.54, 69.74
17.55, 70.89
17.56, 69.70
17.57, 69.63
17.58, 70.50
17.59, 69.52
30.00, 107.41
30.10, 110.92
30.20, 92.09
30.30, 108.97
30.40, 120.72
30.50, 107.28
30.60, 116.20
30.70, 104.58
30.80, 119.79
30.90, 111.22
4.51, 24.16
4.52, 24.15
4.53, 24.70
4.54, 24.45
4.55, 24.32
4.56, 24.60
4.57, 24.42
21.31, 75.28
4.58, 24.33
21.32, 71.10
48.53, 299.04
4.59, 24.57
21.33, 71.12
21.34, 73.54
21.35, 72.53
48.56, 250.80
21.36, 72.26
48.57, 187.72
21.37, 72.47
21.38, 73.72
21.39, 72.79
31.91, 121.92
31.92, 140.85
52.32, 360.36
31.93, 121.20
31.94, 132.46
52.34, 284.92
31.95, 137.92
31.96, 112.10
52.35, 267.80
52.36, 276.05
31.97, 137.42
79.57, 180.36
31.99, 111.39
17.61, 69.60
17.62, 70.37
17.63, 70.03
17.64, 69.04
17.65, 69.59
17.66, 69.15
17.67, 70.00
17.68, 69.01
17.69, 69.76
62.91, 134.92
4.61, 24.64
4.62, 24.65
4.63, 24.61
4.64, 24.59
4.65, 24.90
4.66, 25.03
4.67, 24.62
21.41, 74.24
4.68, 24.67
21.42, 72.70
4.69, 24.58
21.43, 73.12
21.44, 69.45
21.45, 70.18
21.46, 73.29
21.47, 71.07
21.48, 72.05
21.49, 72.47
38.01, 160.30
38.02, 105.98
38.04, 160.04
38.06, 118.54
38.07, 111.98
17.71, 69.59
38.08, 170.17
17.72, 70.30
38.09, 148.69
17.73, 70.36
17.74, 69.97
17.75, 69.82
17.76, 69.71
17.77, 68.97
17.78, 69.97
17.79, 69.79
48.00, 219.18
48.20, 210.05
48.30, 158.92
48.40, 230.25
48.50, 255.86
48.60, 251.80
48.70, 219.33
48.80, 173.04
48.90, 195.92
4.71, 24.75
4.72, 24.89
4.73, 24.97
4.74, 25.18
83.46, 488.30
4.75, 25.10
4.76, 24.75
4.77, 25.12
21.51, 69.72
4.78, 24.73
21.52, 71.87
4.79, 24.80
21.53, 78.04
48.74, 280.04
21.54, 73.00
21.55, 69.13
21.56, 71.34
21.57, 71.30
21.58, 69.86
21.59, 65.47
38.11, 148.54
38.12, 158.92
38.14, 196.56
52.57, 178.04
52.58, 271.56
17.81, 68.55
38.17, 169.07
52.59, 165.30
38.18, 118.04
17.82, 70.68
38.19, 113.04
17.83, 70.27
17.84, 70.11
17.85, 69.39
17.86, 69.53
17.87, 69.51
17.88, 70.04
17.89, 69.42
87.00, 496.35
87.20, 487.40
4.81, 25.28
4.82, 25.33
4.83, 25.04
4.84, 25.24
87.80, 406.42
4.85, 25.37
4.86, 25.48
21.61, 71.30
4.87, 25.32
21.62, 73.82
4.88, 25.58
21.63, 74.28
4.89, 25.17
21.64, 75.03
21.65, 77.41
21.66, 71.01
21.67, 70.71
21.68, 75.69
21.69, 72.49
38.21, 114.04
52.62, 156.30
11.01, 46.15
38.22, 119.75
11.02, 46.95
52.63, 187.63
38.23, 115.54
11.03, 46.21
52.65, 166.92
11.04, 45.40
38.24, 63.96
11.05, 46.43
38.26, 168.37
52.67, 175.80
11.06, 45.98
17.91, 70.19
11.07, 48.08
17.92, 69.44
11.08, 47.28
17.93, 69.79
11.09, 46.10
17.94, 69.22
17.95, 69.59
17.96, 70.22
17.97, 69.58
17.98, 67.97
17.99, 70.62
42.01, 178.92
4.91, 25.63
4.92, 25.22
4.93, 25.68
42.04, 262.70
4.94, 25.50
42.05, 164.80
4.95, 25.37
4.96, 25.84
42.07, 58.92
48.91, 320.54
4.97, 25.61
21.71, 73.81
48.92, 100.00
4.98, 25.68
21.72, 68.27
42.09, 163.37
4.99, 25.50
21.73, 71.50
48.94, 206.30
21.74, 73.49
48.95, 154.80
21.75, 72.93
21.76, 72.27
35.00, 127.36
21.77, 73.07
35.10, 139.56
21.78, 71.48
35.20, 180.65
21.79, 71.98
35.30, 154.89
35.40, 135.55
35.50, 133.77
35.60, 143.38
35.70, 151.19
35.80, 142.93
35.90, 130.92
11.11, 46.49
38.32, 153.16
11.12, 46.74
11.13, 46.81
38.33, 146.53
79.95, 372.42
11.14, 46.72
38.34, 142.13
38.35, 114.04
11.15, 46.74
38.36, 155.23
11.16, 46.95
38.37, 157.26
52.78, 183.04
11.17, 46.94
38.38, 222.96
11.18, 47.10
38.39, 113.04
11.19, 47.17
69.31, 378.04
42.11, 274.70
257.00, 400.30
42.13, 127.54
42.14, 219.50
257.10, 568.92
42.15, 275.80
42.16, 237.50
42.17, 165.65
21.81, 69.90
42.18, 154.04
21.82, 74.79
42.19, 139.80
21.83, 73.98
21.84, 69.71
21.85, 72.90
21.86, 69.64
21.87, 72.14
21.88, 72.70
21.89, 71.40
74.70, 222.32
74.90, 334.54
11.21, 47.00
38.42, 111.80
11.22, 47.09
52.83, 170.80
52.84, 231.04
38.43, 156.38
11.23, 47.19
38.44, 186.99
11.24, 46.92
38.45, 112.55
11.25, 46.58
38.46, 166.58
11.26, 46.60
11.27, 46.57
38.47, 153.37
38.48, 160.19
11.28, 47.08
38.49, 158.20
11.29, 48.01
42.21, 219.50
114.33, 563.06
42.26, 149.42
21.91, 70.68
42.28, 167.42
21.92, 73.23
42.29, 195.92
21.93, 72.99
21.94, 75.22
21.95, 71.19
21.96, 73.84
21.97, 73.58
21.98, 75.57
21.99, 73.78
38.51, 136.40
11.31, 46.88
22.00, 74.65
11.32, 46.83
22.10, 72.56
11.33, 46.40
22.20, 73.40
11.34, 47.79
38.55, 203.56
22.30, 72.43
11.35, 45.83
22.40, 73.71
11.36, 46.89
38.56, 162.54
38.57, 155.08
11.37, 46.76
22.50, 75.03
11.38, 46.22
22.60, 73.96
11.39, 46.36
22.70, 73.46
22.80, 74.42
22.90, 75.22
42.32, 186.45
42.34, 155.42
42.36, 167.60
69.57, 200.30
42.39, 202.90
28.01, 77.99
28.02, 87.33
28.03, 83.55
28.04, 101.70
28.05, 96.10
28.06, 74.85
28.07, 88.82
28.08, 81.64
28.09, 91.94
11.41, 47.03
38.61, 184.99
59.01, 212.30
11.42, 46.24
11.43, 47.04
38.64, 189.80
11.44, 46.52
38.65, 138.54
11.45, 46.75
11.46, 45.89
38.67, 186.19
11.47, 45.87
11.48, 47.09
38.68, 185.12
59.08, 246.42
38.69, 118.04
11.49, 46.41
42.45, 154.40
42.46, 265.04
42.47, 158.92
28.11, 86.56
28.12, 111.37
28.13, 79.83
28.14, 94.02
28.15, 88.07
28.16, 79.86
28.17, 90.88
28.18, 91.23
28.19, 100.83
100.30, 320.30
100.90, 6.30
11.51, 48.07
38.72, 173.92
11.52, 45.96
11.53, 46.52
38.74, 143.43
104.05, 358.92
11.54, 45.95
11.55, 47.20
11.56, 47.05
61.00, 250.30
11.57, 47.28
38.78, 171.00
11.58, 46.82
38.79, 117.75
61.20, 148.55
11.59, 47.42
61.30, 330.04
61.50, 294.31
61.90, 150.30
42.55, 197.30
69.77, 385.29
28.21, 82.92
28.22, 88.21
28.23, 97.17
28.24, 77.95
28.25, 84.27
28.26, 89.38
28.27, 89.09
28.28, 81.59
28.29, 79.30
73.53, 300.30
38.81, 128.54
11.61, 46.72
32.01, 137.13
11.62, 47.22
38.83, 118.04
32.02, 111.15
11.63, 48.16
38.84, 105.30
32.03, 157.45
11.64, 47.32
32.04, 148.80
11.65, 47.46
38.86, 213.70
32.05, 195.97
11.66, 46.73
38.87, 159.42
32.06, 106.98
11.67, 47.23
32.07, 136.92
11.68, 47.91
32.08, 127.32
11.69, 46.14
32.09, 133.30
79.10, 220.30
114.71, 299.80
114.72, 308.58
42.61, 181.25
42.62, 150.80
42.65, 210.65
42.66, 201.65
63.06, 63.36
69.88, 224.47
28.31, 79.31
28.32, 117.94
28.33, 85.30
28.34, 79.87
28.35, 95.94
28.36, 89.38
28.37, 89.54
28.38, 81.61
28.39, 84.23
73.68, 213.04
38.91, 173.33
11.71, 47.96
38.92, 100.34
11.72, 48.18
32.11, 113.67
38.93, 176.73
11.73, 48.44
32.12, 116.63
32.13, 61.42
11.74, 47.89
38.95, 159.67
32.14, 119.42
11.75, 48.57
32.15, 109.42
38.96, 141.92
59.35, 260.04
11.76, 48.03
59.36, 282.42
11.77, 46.90
38.97, 198.67
32.16, 129.59
32.17, 103.15
11.78, 47.20
38.99, 117.42
11.79, 47.60
0.00, 32.99
32.18, 145.91
0.10, 13.04
32.19, 86.73
0.20, 9.11
0.30, 8.56
0.40, 8.88
0.50, 9.31
0.60, 9.83
0.70, 10.33
0.80, 10.80
0.90, 11.28
27.00, 89.16
27.10, 93.75
27.20, 89.61
27.30, 89.10
69.92, 206.04
42.72, 197.40
27.40, 95.87
27.50, 89.81
42.74, 189.36
27.60, 90.03
42.75, 211.30
27.70, 90.57
42.76, 393.04
27.80, 87.62
42.77, 161.42
27.90, 86.52
28.41, 79.95
28.42, 90.78
28.43, 82.41
28.44, 77.41
28.45, 78.41
28.46, 82.31
28.47, 86.38
28.48, 85.84
28.49, 92.98
145.81, 250.80
11.81, 48.04
32.21, 115.92
11.82, 47.83
32.22, 152.84
11.83, 49.29
32.23, 120.65
11.84, 48.05
32.24, 123.74
11.85, 47.86
32.25, 163.94
11.86, 49.17
32.26, 93.67
11.87, 48.40
32.27, 0.00
11.88, 48.41
32.28, 108.06
11.89, 48.03
32.29, 117.47
42.81, 195.50
28.51, 79.31
28.52, 81.34
28.53, 74.72
28.54, 98.63
28.55, 84.78
28.56, 107.95
28.57, 83.88
28.58, 90.56
28.59, 76.28
11.91, 48.76
32.31, 178.55
11.92, 48.05
11.93, 48.23
32.33, 116.19
11.94, 48.12
32.34, 137.80
11.95, 48.35
32.35, 160.21
11.96, 48.08
32.36, 121.99
11.97, 49.83
11.98, 48.65
32.37, 127.73
32.38, 126.08
11.99, 48.63
59.59, 177.92
32.39, 95.98
18.01, 68.80
18.02, 68.45
18.03, 69.96
18.04, 69.15
18.05, 69.82
18.06, 69.35
18.07, 69.06
18.08, 69.49
18.09, 68.50
42.91, 245.70
66.00, 280.30
66.10, 271.17
5.01, 25.62
66.20, 264.67
5.02, 25.97
5.03, 25.66
42.97, 187.42
5.04, 25.74
5.05, 25.84
66.60, 200.00
28.61, 92.70
5.06, 26.22
28.62, 93.82
5.07, 25.81
28.63, 85.65
5.08, 26.01
66.90, 186.42
28.64, 68.08
49.03, 278.16
5.09, 25.80
49.04, 234.05
28.65, 68.12
28.66, 76.53
28.67, 108.14
49.07, 290.54
28.68, 81.84
28.69, 102.74
49.08, 228.30
49.09, 213.54
14.00, 55.40
14.10, 55.78
14.20, 56.63
14.30, 55.73
14.40, 55.19
14.50, 56.13
14.60, 57.08
14.70, 57.79
14.80, 58.25
14.90, 57.87
32.41, 103.31
32.42, 160.61
32.43, 145.91
32.44, 124.33
32.45, 119.80
32.46, 135.61
32.47, 123.64
32.48, 130.95
32.49, 136.23
18.11, 69.24
18.12, 70.14
18.13, 68.41
18.14, 70.19
18.15, 70.10
18.16, 69.38
18.17, 69.58
18.18, 69.51
18.19, 69.79
5.11, 26.26
5.12, 25.70
5.13, 25.97
5.14, 25.89
63.47, 330.79
5.15, 26.06
5.16, 25.90
28.71, 97.70
5.17, 25.86
28.72, 107.92
5.18, 26.07
28.73, 85.53
28.74, 95.45
5.19, 26.33
49.14, 163.04
28.75, 79.15
28.76, 84.05
49.15, 185.83
28.77, 95.94
28.78, 106.73
28.79, 94.39
32.51, 136.33
32.52, 128.78
32.53, 130.01
32.54, 166.42
32.55, 128.98
32.56, 89.80
32.57, 160.56
32.58, 131.36
32.59, 99.48
18.21, 68.92
18.22, 69.61
18.23, 69.33
18.24, 68.86
18.25, 68.77
18.26, 70.92
18.27, 68.59
18.28, 69.52
18.29, 70.64
5.21, 26.45
5.22, 25.94
5.00, 25.67
5.23, 26.16
5.10, 25.86
5.24, 26.58
5.20, 26.24
5.25, 26.37
5.30, 26.50
28.81, 84.04
5.26, 26.44
5.40, 26.72
28.82, 96.72
5.27, 26.25
5.50, 27.06
22.01, 70.66
49.22, 238.30
5.28, 26.59
5.60, 27.25
28.83, 93.29
22.02, 75.21
28.84, 80.88
5.29, 26.42
5.70, 27.67
22.03, 74.47
28.85, 86.13
5.80, 28.00
22.04, 71.69
28.86, 86.02
5.90, 28.30
22.05, 71.95
28.87, 86.16
22.06, 72.02
49.27, 135.42
28.88, 91.58
22.07, 68.88
28.89, 98.05
22.08, 74.03
22.09, 72.84
53.00, 171.96
53.10, 278.78
53.30, 249.70
53.40, 37.20
53.80, 198.36
32.62, 129.87
32.63, 116.94
32.64, 121.67
32.66, 87.30
125.17, 388.25
32.67, 152.81
53.06, 160.80
32.68, 138.13
32.69, 141.60
53.08, 238.65
18.31, 69.35
18.32, 68.81
18.33, 68.05
18.34, 68.84
18.35, 68.23
18.36, 69.74
18.37, 68.44
18.38, 69.66
18.39, 68.24
5.31, 27.02
5.32, 26.15
5.33, 26.87
5.34, 26.14
5.35, 26.28
28.91, 91.34
5.36, 26.50
28.92, 95.16
22.11, 71.30
5.37, 27.01
28.93, 84.87
22.12, 71.04
5.38, 26.55
28.94, 80.64
22.13, 76.42
5.39, 26.62
28.95, 109.94
22.14, 74.77
28.96, 91.02
22.15, 76.07
28.97, 95.26
22.16, 80.48
49.37, 184.72
28.98, 88.61
22.17, 71.70
28.99, 87.05
22.18, 70.15
22.19, 75.34
131.10, 343.92
131.20, 351.58
32.71, 135.92
32.72, 105.80
32.73, 139.47
92.10, 497.80
32.74, 131.38
53.14, 303.96
32.75, 150.73
53.15, 121.92
32.77, 140.01
53.16, 247.73
32.78, 143.94
32.79, 99.92
18.41, 69.87
18.42, 69.13
18.43, 69.08
18.44, 70.49
18.45, 68.81
18.46, 69.21
18.47, 68.26
18.48, 69.18
18.49, 68.57
5.41, 26.64
5.42, 26.79
5.43, 27.00
63.76, 344.04
5.44, 26.94
5.45, 26.77
63.78, 230.54
5.46, 27.32
22.21, 71.42
5.47, 27.07
22.22, 72.06
5.48, 27.20
22.23, 73.40
5.49, 26.94
22.24, 76.87
49.45, 245.42
22.25, 74.35
22.26, 72.74
22.27, 76.29
22.28, 73.17
22.29, 72.22
32.81, 131.51
32.82, 145.33
32.83, 91.80
53.22, 256.51
53.23, 207.25
32.84, 146.77
53.24, 147.96
32.85, 184.87
32.86, 115.10
32.87, 157.42
32.88, 122.30
32.89, 166.72
18.51, 69.80
18.52, 68.99
18.53, 69.96
18.54, 67.91
18.55, 69.26
18.56, 69.97
19.00, 68.83
18.57, 68.45
19.10, 69.22
18.58, 68.30
19.20, 69.10
18.59, 68.82
19.30, 69.09
19.40, 69.58
40.00, 171.88
19.50, 70.04
40.10, 124.94
19.60, 69.88
40.20, 218.76
19.70, 71.21
40.30, 82.96
19.80, 70.19
40.40, 138.92
19.90, 71.02
40.50, 124.81
40.60, 151.05
40.70, 100.78
40.80, 179.21
40.90, 130.15
5.51, 27.38
5.52, 26.97
63.85, 264.42
5.53, 27.32
5.54, 26.96
5.55, 27.27
5.56, 27.51
5.57, 27.09
22.31, 74.53
49.52, 187.30
5.58, 27.21
22.32, 72.80
5.59, 27.04
22.33, 74.26
22.34, 71.39
